ruleID,iSession,iBlock,iTrial,stiID,category,choice,presskey,rating,feedback,choRT,rateRT,recDU
1,1,1,1,7,2,1,1,3,0,4.121,1.930,15.580
1,1,1,2,10,2,2,2,2,1,6.577,1.971,11.094
1,1,1,3,22,1,2,2,3,0,3.198,2.501,11.563
1,1,1,4,6,1,2,2,2,0,5.912,2.554,13.148
1,1,1,5,1,1,1,1,1,1,6.055,1.921,5.553
1,1,1,6,5,1,1,1,2,1,2.975,2.125,12.382
1,1,1,7,4,2,1,1,3,0,2.441,1.651,9.757
1,1,1,8,17,1,2,2,2,0,7.013,2.100,6.891
1,1,1,9,2,1,1,1,2,1,6.030,2.138,7.767
1,1,1,10,26,2,1,1,3,0,7.855,4.466,18.489
1,1,1,11,20,2,2,2,4,1,3.229,2.127,12.149
1,1,1,12,13,2,2,2,3,1,3.031,3.088,11.657
1,1,1,13,19,2,1,1,1,0,9.469,1.881,7.374
1,1,1,14,18,1,2,2,2,0,7.568,1.375,10.180
1,1,1,15,11,1,1,1,2,1,6.432,1.509,7.025
1,1,1,16,6,1,1,1,2,1,13.511,1.440,9.203
1,1,1,17,31,1,2,2,2,0,8.054,1.342,6.025
1,1,1,18,32,1,1,1,2,1,5.470,1.670,4.509
1,1,1,19,19,2,1,1,2,0,11.649,2.271,8.575
1,1,1,20,11,1,1,1,4,1,2.656,1.803,5.449
1,1,1,21,9,2,1,1,3,0,6.222,1.985,9.555
1,1,1,22,8,2,2,2,2,1,4.930,1.980,5.928
1,1,1,23,12,1,1,1,2,1,8.760,10.592,4.260
1,1,1,24,30,2,1,1,4,0,3.523,1.868,7.317
1,1,1,25,25,2,2,2,3,1,4.338,1.997,5.179
1,1,1,26,7,2,2,2,4,1,2.709,2.010,8.927
1,1,1,27,32,1,1,1,4,1,2.475,1.568,3.320
1,1,1,28,28,1,1,1,3,1,5.527,1.791,7.569
1,1,1,29,24,2,1,1,4,0,3.026,6.081,8.007
1,1,1,30,17,1,2,2,3,0,4.308,2.369,5.403
1,1,1,31,21,1,1,1,4,1,16.459,1.695,8.741
1,1,1,32,20,2,2,2,5,1,1.901,1.730,7.724
1,1,1,33,23,2,2,2,3,1,8.232,3.663,13.697
1,1,1,34,15,1,1,1,3,1,11.119,3.307,7.673
1,1,1,35,23,2,2,2,3,1,13.717,2.833,5.906
1,1,1,36,12,1,1,1,2,1,9.590,7.412,6.422
1,1,1,37,16,1,2,2,3,0,6.328,1.355,6.120
1,1,1,38,18,1,1,1,4,1,1.940,1.462,7.143
1,1,1,39,28,1,1,1,4,1,2.357,1.767,11.004
1,1,1,40,21,1,1,1,3,1,10.785,1.571,10.239
1,1,1,41,24,2,1,1,2,0,4.395,1.339,6.822
1,1,1,42,22,1,1,1,5,1,2.140,1.377,6.344
1,1,1,43,16,1,1,1,2,1,5.861,1.474,5.669
1,1,1,44,8,2,2,2,2,1,5.701,1.998,7.034
