iSub,iSession,iTrial,text
9,1,1,头较长，脖子、腿和尾巴长度中等。
9,1,2,头、脖子较长，腿长度中等，尾巴也较长。
9,1,3,头、脖子、腿和尾巴都较短，脖子和尾巴略长于头和腿。
9,1,4,头较长，脖子和腿长度中等，尾巴较短。
9,1,5,头、脖子、腿长度中等，尾巴较长。
9,1,6,头长，脖子较短，腿和尾巴中等。
9,1,7,头和腿较短。
9,1,8,头短，尾巴长。
9,1,9,头、脖子、腿的长度中上，跟躯干差不多长，尾巴略长一点、比较长。
9,1,10,头、脖子、腿长度中等，尾巴较短。
9,1,11,脖子比较长，头、腿和尾巴都中等。
9,1,12,脖子比较长，头、腿和尾巴都处于中等或中等偏下。
9,1,13,脖子比较短，其他的中等偏上。
9,1,14,脖子和腿长，头和尾巴短。
9,1,15,脖子长，其他中等。
9,1,16,脖子短，尾巴短，头和腿中等。
9,1,17,脖子和尾巴长度中等，头较短，腿较长。
9,1,18,脖子短，尾巴长。
9,1,19,脖子长，腿短。
9,1,20,脖子长，腿长。
9,1,21,脖子短，尾巴中等，头比较长。
9,1,22,脖子短，腿长。
9,1,23,头短，脖子长，腿和尾巴中等。
9,1,24,都中等，脖子相对较短。
9,1,25,尾巴较短，其余中等。
9,1,26,脖子和尾巴较长，头和腿较短。
9,1,27,头和尾巴长。
9,1,28,头和尾巴长。
9,1,29,头长，尾巴短。
9,1,30,头和尾巴长，脖子短。
9,1,31,头长，尾巴短。
9,1,32,头和腿短，尾巴长。
9,1,33,头长，腿长，尾巴短。
9,1,34,头短，腿长，尾巴短。
9,1,35,头和尾巴短。
9,1,36,头短，腿长，尾巴较长。
9,1,37,头短，腿长，尾巴短。
9,1,38,头长，尾巴短。
9,1,39,头长，尾巴短。
9,1,40,头短，尾巴长。
9,1,41,头长，尾巴短。
9,1,42,头短，尾巴短。
9,1,43,头短，尾巴短，脖子长，腿中上。
9,1,44,都比较长。
9,1,45,头和尾巴长，脖子和腿短。
9,1,46,头、脖子、腿短，尾巴长。
9,1,47,头长，尾巴短。
9,1,48,头短，尾巴短。
9,1,49,头比较长，尾巴短。
9,1,50,头短，尾巴长。
9,1,51,头长，尾和脖子中等以下、较短，但是腿很短。
9,1,52,头长，尾巴短，腿长。
9,1,53,头和尾巴都挺长，腿特别长。
9,1,54,头、脖子、腿和尾巴都长。
9,1,55,尾巴长，腿短。
9,1,56,头短，腿短，尾巴较长。
9,1,57,头长，尾巴短。
9,1,58,头长，尾巴短。
9,1,59,头短，腿短。
9,1,60,头长，尾巴长。
9,1,61,头长，尾巴短。
9,1,62,头短，腿长。
9,1,63,头短，腿长。
9,1,64,头短，腿短。
9,1,65,头长，尾巴短。
9,1,66,头短，腿长。
9,1,67,头短，腿长。
9,1,68,头短，腿长。
9,1,69,头长，尾巴长。
9,1,70,头短，尾巴长。
9,1,71,头短，腿长。
9,1,72,头短，腿长。
9,1,73,头短，腿短。
9,1,74,头长，尾巴短。
9,1,75,头短，腿长。
9,1,76,头短，腿短。
9,1,77,头长，尾巴短。
9,1,78,头短，腿短。
9,1,79,头短，腿长。
9,1,80,头长，尾巴短。
9,1,81,头短，腿短。
9,1,82,头短，腿短。
9,1,83,头短，腿短。
9,1,84,头短，腿短。
9,1,85,头长，尾巴短。
9,1,86,头短，腿长。
9,1,87,头长，尾巴短。
9,1,88,头长，尾巴长。
9,1,89,头短，腿短。
9,1,90,头长，尾巴长。
9,1,91,头短，腿短。
9,1,92,头长，尾巴短。
9,1,93,头短，腿长。
9,1,94,头短，腿长。
9,1,95,头长，尾巴短。
9,1,96,头长，尾巴长。
9,1,97,头长，尾巴长。
9,1,98,头长，尾巴较长。
9,1,99,头短，腿短。
9,1,100,头短，腿短。
9,1,101,头长，尾巴短。
9,1,102,头短，腿长。
9,1,103,头长，尾巴较长。
9,1,104,头长，尾巴短。
9,1,105,头短，腿短。
9,1,106,头长，尾巴长。
9,1,107,头短，腿长。
9,1,108,头长，尾巴短。
9,1,109,头短，腿短。
9,1,110,头长，尾巴较长。
9,1,111,头短，腿长。
9,1,112,头短，腿长。
9,1,113,头短，腿很长。
9,1,114,头短，腿很长。
9,1,115,头短，腿也短。
9,1,116,头短，腿长。
9,1,117,头短，腿很长。
9,1,118,头较长，尾巴长。
9,1,119,头短，腿短。
9,1,120,头长，尾巴短。
9,1,121,头长，尾巴短。
9,1,122,头短，腿短。
9,1,123,头短，腿长。
9,1,124,头长，尾巴短。
9,1,125,头短，腿长。
9,1,126,头短，腿短。
9,1,127,头长，尾巴短。
9,1,128,头短，腿短。
